label,text
1,Could you please raise your TV voice a little?
1,"Hey, wait a minute."
1,Unmark emails marked as important
1,Add schedule to go to Gangnam tomorrow
1,Run a humidifier in the child's room
1,Search group purchase emails
1,Notify me immediately when the grade disclosure email arrives.
1,Add vacation from May 11th to May 15th.
1,No news is good news. Let’s keep in touch.
1,Clear all schedules for tomorrow morning.
1,Could you please turn on the living room air conditioner?
1,Please pay the membership fee in full within this week.
1,Send an email to your dad saying I love you
1,I can turn on the baseball channel at 6 o'clock.
1,"Remind me that if I don't reserve my train ticket by tomorrow, I need to reserve it."
1,You can mark all emails from the company as read.
1,Open the garage door wide and start the car.
1,"The bus will leave in five minutes, so please get on board quickly."
1,Turn on the desk stand
1,Do your best not to fall behind other companies.
1,"Tomorrow, the test results will come out and cheer you on."
1,Add it to spam for emails from overseas.
1,Please reduce the brightness of the stand light.
1,Add the sender you are currently viewing to the spam list.
1,"Let's go in the morning, let's pack kimbap."
1,eat a lot
1,Please cancel the soccer game this weekend.
1,Turn off the music
1,Change it to boiler out
1,Empty all inboxes
1,Please promote external cooperation.
1,Spin the laundry in the washing machine.
1,Can I delete sales-related emails?
1,Please add a hiking schedule for tomorrow afternoon.
1,Turn on the dehumidifier
1,Will you turn off all the lights in the house?
1,Empty all spam mailboxes
1,Could you please delete all read emails?
1,Turn on the bathroom light
1,I got two tickets to the musical. I want to go with you this week.
1,Turn off the veranda light
1,Can you please delete my spam folder?
1,A Twosome Place has been added as the meeting location this month.
1,Please see me tomorrow
1,Can you mark all unread emails as read?
1,Can you turn off the television in the living room after an hour?
1,Could you turn on the bedroom light automatically at 7 o'clock tomorrow morning?
1,Invest safely in stocks you are confident in.
1,Please fill out the board member list entrustment form within today
1,"I made a reservation at the bar, so come to Sangin’s intersection by 8 o’clock tomorrow."
1,Could you collect the invoice emails separately?
1,Please turn on the living room light
1,Please change the schedule for 1pm tomorrow one hour later.
1,Please submit your assignment by email to your school teacher by tomorrow morning.
1,Will you set the desired air conditioner temperature to 26 degrees?
1,You can recover emails containing the word flight from your deleted mailbox.
1,Please add club MT schedule from the 5th to the 7th of next month.
1,Do stocks only when you have spare funds.
1,Please put this email in your important mailbox.
1,Please open the New Year’s card I sent to my professor last New Year.
1,Turn on the exhaust fan
1,The video return date has passed. Please return it quickly.
1,"If you've done your job, it's okay to help out with other things as well."
1,Added family vacation schedule for the second Monday of next month
1,Please turn off the light in ten minutes
1,Could you please preheat the oven to the set temperature?
1,Please enter your parents’ overseas trip on the 21th of June.
1,It's your job to carry heavy loads in the supermarket
1,Turn off the computer
1,Turn down the brightness of the lights
1,Save it as a holiday on the fourth Thursday of next month.
1,Delete all deposit confirmation emails.
1,Let's just do whatever we feel like.
1,Empty all letters in your important mailbox.
1,Change the students' hair to 10 cm in front and 1 cm below the ears.
1,Will you turn on the lights at 6 in the morning?
1,Save me to do laundry next Wednesday.
1,Empty the trash can in the living room.
1,This is a call for the manager. Please come in quickly.
1,Could you please turn off the computer?
1,Do the stand lighting at this stage.
1,Play the song I listen to when I sleep
1,Add plane ticket scam next Tuesday
1,Power walking is better than just walking slowly.
1,I'm in a good mood. Let's go out to eat.
1,Can you keep the email I sent to you?
1,Would you like to learn table tennis from me?
1,Could you please turn off the light on the dressing table?
1,Cancel all schedules for this month
1,Let’s eat out or enjoy cultural activities together at least once or twice a week.
1,Close all open windows in the office
1,"Even if the day is cold or hot, you have to do your job"
1,Don't break the traffic laws
1,Let your smartphone know who’s coming to your house with access information
1,Turn off the TV one hour from now
1,Turn on the living room cam
1,Can you introduce me to a good tutor?
1,Can you turn off the bathroom light?
1,Please contact me after the meeting
1,"It's not like we're fighting and it's over, so I turn my head and say childishly, ""Let's not do that."""
1,Let’s participate in the badminton competition at the next sports festival.
1,Turn off all the lights in my brother’s room.
1,Lower the air conditioner temperature by three degrees
1,Please enter that class is canceled this Wednesday.
1,Please add summer vacation to the last week of next month.
1,Please enter the Christmas dinner party Gamseong Restaurant.
1,Turn off the monitor screen
1,They told me to get a cash card and use the automatic machine.
1,Please organize your transaction statement and print it out.
1,"It's hot today, so don't stay outside too long."
1,Use the refrigerator power saving function
1,Would you like to synchronize with another email account?
1,Put a stand on the living room table
1,Add a drinking date at 8pm tomorrow night.
1,Please turn on the heating in the living room for just 10 minutes.
1,Can you turn the TV volume to fifty percent?
1,Set the speaker volume to 60
1,Could you please mark it as important and add it to the schedule to send an email tomorrow at 5 o'clock?
1,The sun is hot. Wear a hat.
1,Empty your spam mailbox
1,Send the word file currently on my computer to my younger brother.
1,Please forward the last email to your friend.
1,Please add a tutoring schedule for tomorrow at 10am.
1,Please treat all emails from Coupang as spam.
1,Turn off the radio in an hour
1,The song is too loud. Please turn down the volume.
1,Please turn off the intercom
1,Can you lower the curtains?
1,Please check the group email from school.
1,Don't hate me too much
1,Set an assignment submission deadline for next Friday
1,Preheat the oven to 200 degrees
1,Move all unconfirmed emails to the trash bin.
1,"It doesn’t rain in Gyeongnam, so just come."
1,Find the emails that came yesterday
1,"When you come, don’t come alone, come with your lover."
1,Can you turn off the TV?
1,We ask for your support from those who are interested.
1,Please label the mail sent to me
1,Return to the previous channel on TV
1,"For PF to succeed, it must have expertise in manpower management."
1,Change the air conditioner to heating mode
1,Go to the incendiary room and ring the alarm three times in ten minutes.
1,Can you turn on the fan?
1,I want to eat dinner together
1,Would you please move all emails with attachments to the important mailbox?
1,Set the air conditioner’s wind speed to high.
1,Could you please water the lawn for just 10 minutes?
1,Compare the weather yesterday and today
1,"It's snowing like this, so if you can, just take a taxi."
1,you run
1,I think it's important not to be greedy when investing in stocks.
1,Turn on all the veranda lights
1,Please let me know as soon as you receive an email from Sungsanhoe.
1,Please lower the stand brightness
1,Please hand over by today.
1,And can you change the settings to wet function?
1,Search for emails from this month.
1,"Hey, can you stop everything from working?"
1,Delete and empty all spam emails by this evening.
1,Would you please turn on the light on the wall where the picture frame is hanging in the master bedroom?
1,Record November 5 as Grandpa's memorial day
1,Could you turn on a small light on the veranda?
1,Will you turn on the TV during the weekend's famous movies on Saturday?
1,Start the toaster
1,Please change the purchase date of daily necessities to next week.
1,Start the robot vacuum cleaner
1,"A paid-in capital increase has been announced, so look for it right away."
1,"We'll never break up, promise"
1,Turn the TV volume down to 10%
1,Please add vocal lessons every Monday at 1pm
1,Could you run some water in the bathtub so I can take a bath?
1,Please email the photo you are looking at to your dad.
1,Can you search for the drama I saw yesterday on TV?
1,"If you come to my blog, please do not leave a basic comment."
1,Search all emails from Taeha Jang.
1,Could you please turn on the bluetooth speaker?
1,"Calm down, let's end this on a good note."
1,Let's get our emotions together and talk again.
1,Put a sign on the car saying you're a novice driver and go out.
1,Add schedule to play a game with uncle tomorrow at 10am.
1,Can I delete all emails in the read mailbox?
1,Please raise the temperature in the living room.
1,Leave it here and sit down and have a drink.
1,Show me the email I received this afternoon
1,Can you open the door for me?
1,Please read the instructions carefully when entering the examination room.
1,We must teach people to balance consumption and spending with limited money.
1,Cook some food
1,Turn on the air conditioner when the indoor temperature is above 29 degrees
1,Set the alarm for 1:10 this afternoon.
1,Change it to TV SBS.
1,Move emails sent to the trash back to the inbox
1,Can you turn off the computer?
1,Delete all grade confirmation emails.
1,Can I turn on the dryer and start drying?
1,So listen to me carefully from now on
1,Delete old emails
1,Mark all emails in my mailbox as important
1,Empty all letters in the trash can
1,We hope there will be no disruption to the association meeting and that you make sure to attend.
1,Turn on the robot vacuum cleaner
1,Delete all emails from Instagram
1,Can you add a date for drinking with friends next Saturday?
1,Add a wedding date to this Sunday.
1,Please bring your ID to take the test
1,Check whether you have received an email from the association.
1,Turn on the computer
1,Turn down the kitchen lights and play a song that’s nice to listen to on a rainy day.
1,"My cell phone number has been changed to this, so save it again."
1,Turn off email notifications
1,Could you please lower the brightness of the entrance light?
1,Do not let your children see the spirit of Satan manifesting itself in you.
1,Turn off the light in the bedroom
1,I set the temperature in the bedroom to twenty-four degrees.
1,Please open the email in the mailbox that was written to me.
1,Search by content
1,Can you change the air conditioner to automatic mode?
1,Delete all payment-related emails
1,dim the lights a little
1,Can you ding-dong when someone comes in?
1,turn on audio
1,Turn off the air conditioner in the child’s room
1,Delete all emails from school.
1,I'm sure you'll come see this performance I prepared as an amateur.
1,Could you turn on the gas to make coffee?
1,"If you go outside during work, be sure to report this to Manager Kim."
1,Working part-time will be more efficient for your work.
1,Please save the same schedule for tomorrow as it is today.
1,Add meeting tomorrow at 11am
1,Mark all unread emails as read
1,Please erase all my lunch plans for next week.
1,Play classical music every evening after 11pm.
1,just eat
1,It's dangerous to sled on a reservoir when the weather is nice.
1,See you in front of the clock tower at 2 o'clock on Saturday
1,Heavy rain warning in Busan. Let's go next week.
1,Can I make the fan's wind weaker?
1,Please postpone the 1 o'clock Saturday tutoring to 6 o'clock
1,Please turn off the kitchen light
1,"I made braised ribs, so come on in."
1,Please prepare your own materials to explain
1,Search all emails from school
1,"My brothers say they drink at a pub in front of their school, so they go there for a long time."
1,Make a list of friends who have birthdays this week and save it in notepad.
1,Turn off the lights in the kitchen
1,Show me the current situation of Yeongdong Expressway.
1,Let's date for just one month.
1,"Manager, you must be tired. Please rest in the morning."
1,Take a good look
1,Can you delete all the emails I sent last week?
1,Can you search for how to make egg rolls online?
1,Can you confirm the meal meeting tomorrow morning?
1,"You must also realize for yourself what it means to invest, not speculate."
1,Today is their 100th day and they are having a party so let’s get together
1,Please add it to your entire travel itinerary for March.
1,Empty the trash can
1,Please change the movie time to 9 o'clock tomorrow.
1,Could you please cancel the washing machine spin dryer?
1,Relieve your anger
1,Turn on the air purifier
1,Add a plan to go to a cafe with my sister at 5pm tomorrow.
1,Could you please turn on the bathroom exhaust vent?
1,Can I restore deleted emails from the trash?
1,Set the meeting schedule on the 9th of this month to repeat every week.
1,Can you add a schedule to watch the early morning movie at 10 a.m. next Sunday?
1,"The sun is shining so brightly and it’s hot, so wear a hat"
1,Turn off the lights at twelve o'clock
1,Delete all emails from foreign countries.
1,Turn on the lights at seven in the morning
1,Sort emails by date
1,Please cancel evening tutoring next Thursday.
1,Turn up the TV volume a little more
1,Why don't you just learn liberal arts without worrying about grades?
1,Can you add a 100-day schedule with your boyfriend after 100 days?
1,Close the curtains half way.
1,Are you okay? Please apply some medicine.
1,Please turn down the brightness of the bathroom light.
1,Turn down the TV channel
1,"Please add the Paju Wisdom House meeting schedule for February 27th, 2019"
1,Can you search for all the emails that came from the company in the month of April?
1,I just apologize
1,I don’t want to watch Kung Fu Hustle tonight.
1,The medicine should be taken before meals.
1,Cancel sending of the email I just sent
1,Come and see who's outside the veranda
1,Send me a text when the washing machine is done
1,Start the boiler after 10 minutes.
1,Can you close the gas stove valve?
1,Can you turn on the boiler?
1,Find starred emails
1,Please enter the meeting place in Tudari.
1,Can you change the email I received from the bookstore yesterday to unread?
1,Can I change it to boiler outing?
1,"Those who cannot attend the shareholders' meeting, please write a power of attorney."
1,Give me back the automatic robot vacuum cleaner.
1,Reply to company email
1,Should we go play squash together today?
1,Send a reservation email in an hour.
1,"Oh, stop making those snacks. What kind of snacks have you been making for an hour? Let’s take a look at this."
1,Please put all emails received in June in the temporary archive.
1,Delete emails related to recommended services
1,Adjust the wind direction of the air conditioner upwards
1,"Don't stay home and worry, go and have a drink."
1,Please register the nail shop schedule for the day after tomorrow.
1,Let's make something using recycled materials
1,Can you cancel the registration for tomorrow’s appointment?
1,Let's call our teacher to say hello on Teacher's Day
1,Please be careful about fire prevention during dry winter.
1,Please enter Berserking as the meeting place.
1,Can you put the emails that came after 12 o'clock yesterday into the important archive?
1,That's not what you're saying
1,Could you please let me know one hour before your flight to London?
1,find the remote control
1,Please give me cash
1,Check emails connected to other accounts
1,Turn off the television
1,"That's a bit risky, so think carefully."
1,You can add one additional rinse to your washing machine.
1,"If it's the same direction, let's ride together."
1,Could you confirm receipt of all emails I sent?
1,Change the air conditioner to dehumidify
1,Will you open the front door?
1,"Joo Jun-young, please, when you meet someone again and fall in love, try being more serious just once."
1,"If you are afraid of the risks of stock investment, try a mock investment."
1,"If you're tired, let's go outside to get some fresh air."
1,"Rice is the best medicine, make sure to eat it"
1,Set the boiler to 11 degrees
1,"Stocks are like drugs, so it can be dangerous if you get too involved in them."
1,Could you please turn on the air conditioner in the master room?
1,Block all recipients who have sent spam emails so far.
1,Turn off the bathroom light
1,Please add MT schedule for next Wednesday
1,Mark emails from Korean Air as important
1,Please re-read the email you read yesterday
1,Search for emails from a year ago.
1,Please first send the down payment and then contact us.
1,Can you adjust the brightness of the balcony light?
1,Delete all emails from Interpark today.
1,Delete restored emails again
1,Delete emails from temporary archive
1,Would you like to download the email attachments to your drive?
1,Turn on the exhaust fan in five minutes.
1,Please write that your younger brother’s enlistment date is December 1st.
1,Process and delete unread emails as read
1,"I have read all the emails from April, so please process them."
1,Close the gas valve
1,They say fermented foods like soybean paste are good for your health.
1,Set the speaker volume to ten
1,List tomorrow’s schedule in order of importance.
1,Cancel your drinking plan tomorrow
1,Please enter the meeting place in Bultoon.
1,Make a list of items in your closet
1,Please forward the email from school to your team member.
1,I think it's time for us to think again.
1,Add a plan to have lunch with a friend this Thursday at 1pm.
1,Cancel the phone call in advance
1,Please note that the presentation will be in English by the day after tomorrow.
1,"We have prepared an event to welcome new members, so please attend."
1,Send me the email currently being sent for reservation right away.
1,"If there's an American drama on TV, will you turn it on?"
1,Can you turn on all the lights in the house at 7 am?
1,Search all emails from the company
1,Will you let me know right away when I receive an email containing the word “passing”?
1,Turn on the mood lights in the living room
1,I'd like to reserve a table for six o'clock
1,Add a schedule to go to the hair salon at 10 a.m. tomorrow.
1,turn off the television
1,How about selling it directly to people who want to travel abroad?
1,"The weather is hot and you can get tired easily, so eat samgyetang and cheer up."
1,Please turn on the light in the small room.
1,"It might rain, so bring some rain clothes."
1,Could you please turn off the computer in an hour?
1,Please mark the email I just received from the manager as important.
1,I'd like to stop seeing you for a month
1,Delete all emails from outside of school.
1,Let's promise to only watch television for one hour a day.
1,There are regular vaccinations for parents of infants. Be sure to show up.
1,"Robot, now go and rest."
1,Let’s create a bank account to manage our membership fees separately.
1,Change it to boiler out
1,Remind me to call my friend tomorrow at 5 o'clock
1,Please add a midterm exam schedule for next Wednesday.
1,I will definitely come to the 10th anniversary reunion.
1,Can you turn down the lights in the living room?
1,Please change our appointment to 8 o'clock tonight.
1,Now turn off the light so I can go to sleep
1,Please read the email I just received.
1,Can you turn on the speaker when you turn on the living room light?
1,Please advance this travel period by one day.
1,Lower the water temperature in the water purifier
1,Rafting when it rains is very dangerous and should be avoided.
1,Turn on the air purifier
1,Open the trunk and take it
1,Can I collect all the emails sent last month into the archive?
1,"It's cold tomorrow, so wear warm clothes and go out"
1,Please turn on the light in the bedroom at 7 o'clock tomorrow morning.
1,Please check the email I received at 12 o'clock today.
1,Could you please move it to the mailbox that came in August?
1,Added dog hospital schedule for tomorrow evening.
1,Please brighten the lights a little bit
1,Can you turn on the stand light?
1,Let’s go to that famous raw fish restaurant.
1,Turn on the stand light
1,"Just because it’s a blind date, don’t dress too pretty and come warm."
1,Can you tell me to leave in five minutes?
1,Immediately delete all emails coming tomorrow.
1,Please turn off the lights in the living room.
1,Radio tunes to eighty-eight points
1,Choose this song
1,Turn off the sea heating
1,Can you show me who rang the doorbell?
1,Please check the mail in the star mailbox.
1,Will you turn on the air conditioner?
1,Please check the email from the purchasing team.
1,let's go play volleyball
1,Delete all emails from Facebook
1,"Come slowly, I'll wait."
1,We went there then. Let's go there.
1,Set the alarm
1,Turn off the music
1,Set the alarm for 5 a.m. tomorrow
1,Please cancel all plans scheduled for tomorrow.
1,Take a break
1,"Also, the mother must give the child enough time to grow."
1,Please do not use it for any purpose other than brushing your teeth.
1,Please add a grocery shopping schedule for tomorrow at 10am.
1,Can you enter the ending time as 11 o'clock?
1,The sun is strong so bring a hat.
1,Could you please turn off the computer?
1,"When you hang up, please contact me."
1,Could you please add a travel schedule with your classmates from the 9th to the 12th of August?
1,Please include the email from Garakjae in the advertising email.
1,Could you please open the email in the mailbox you wrote to me?
1,Could you please turn on the air conditioner?
1,Please read the content of the email I just received.
1,Send all spam emails that arrive to the trash can
1,I'll just stay at home. Let's go get some sun.
1,Will you turn off the television?
1,Turn on the bathroom light
1,Please reserve the dryer for an hour later.
1,Postpone today's schedule to tomorrow
1,Delete all schedules for today
1,Added part-time job interview schedule at 8 PM today.
1,Cancel all swimming plans after next week.
1,Don't tell me I'm crazy because I can't eat snacks.
1,Get off at the next stop and see a convenience store in front.
1,Run ten laps around the playground for a physical fitness test.
1,Please check the email you received today
1,Please pretend that I read all the emails that came from work today.
1,"When you receive the card, be sure to sign on the back."
1,Please delete all the emails I received yesterday.
1,"If you want to buy stocks, you need to start with mock investment and study a lot."
1,"If you want to learn pottery, you have to go to a workshop."
1,Enjoy the sunny weather on the last day of the holiday
1,Press the pressure cooker cook button
1,Move me to the email notification function
1,"Every day, erase everything that will come up in a week."
1,Return the robot vacuum cleaner in advance
1,Will you delete the advertising email?
1,Change the air conditioner to a breeze
1,Come on in
1,Cancel the meeting tomorrow
1,Add a schedule to meet a friend tomorrow at 1pm.
1,Can you add an overseas business trip to Tokyo in early August?
1,Why don't you answer the phone? I want to hear your voice.
1,Change the things that need to be done by tomorrow to today
1,Can you switch the lights to out mode?
1,Add schedule for next Saturday evening family gathering
1,Avoid sitting in front of the computer for too long after LASIK surgery
1,Please cancel all events after 8pm this week.
1,Please cancel all dinner plans this week.
1,"In the connection settings, scroll down to the bottom."
1,How about learning Chinese?
1,Please set the interview time at 12pm.
1,Add assignment submission schedule in three days
1,Turn on the massage chair
1,Hide all labels
1,Add a date date with mom this Saturday.
1,Let's have a team presentation meeting on Tuesday.
1,Search for emails sent in December.
1,"Cherry blossoms are in full bloom in April, so let’s go see them."
1,Please brighten the study light.
1,"When your phone is finished charging, turn off the charger."
1,"Tonight at 10 o'clock, Immortal Yi Sun-sin will be recorded on KBS."
1,Turn off all electricity in the bedroom
1,Could you please delete the spam email?
1,Will you treat all emails from the company as spam?
1,Would you please come here and play the screen I took?
1,Try hard and I hope you succeed
1,There's a tour of the United Nations building at 2 o'clock. Let's go there.
1,Can you make the living room a little darker?
1,Could you turn off the television?
1,Change the company meeting time to 6 o'clock on the 25th.
1,Please add a meal plan with my sister at 6pm tomorrow.
1,Search for emails that came five days ago.
1,Write a happy birthday letter to your mom
1,Promise me that you won’t have a funk that day.
1,"I promised to apologize in person, so you can stop getting angry."
1,One month later Turn on the boiler at eight this morning
1,"The exchange rate changes from time to time, so check it carefully."
1,Can you send me a picture of the schedule?
1,Connect me to the security guard.
1,Can you turn on the humidifier in my daughter's room?
1,Can you please recover my deleted email?
1,Could you please reserve ten shares of Hynix Semiconductor stock?
1,Search for unread emails among today’s emails.
1,Start the robot vacuum cleaner
1,"The exam scope has changed again, so find out"
1,Don't forget to buy stocks with extra money.
1,Turn on the television
1,"There is reserve force training, so please gather in combat uniform."
1,Add the sender to the spam list
1,Can you delete old emails from my mailbox?
1,Please close the bedroom door
1,Close the curtains
1,"Don't cower because it's cold, but spread out your chest and be strong."
1,Can you turn off the massage chair?
1,Sort emails with attachments separately.
1,Let’s sign a business agreement this time.
1,Delete spam mail
1,Check emails with attachments
1,Forward emails from the company to people in the company list in the phone book.
1,Stop the air conditioner dehumidification function
1,Check your wedding email
1,The lighting is ambiguous. Try doing something with the lighting.
1,Could you please lower the brightness of the stand?
1,Turn on the heating
1,Save the dessert location as Baskin Robbins.
1,Please write that the car insurance expiration date is this week.
1,Check emails from friends
1,Please check the email your boss sent you yesterday afternoon.
1,Search for emails sent in February.
1,Turn off the computer
1,Search all emails sent to the professor last week.
1,Add a schedule for MT next weekend.
1,Turn off the water
1,Can you ventilate the bathroom?
1,Put down the blinds on the veranda.
1,Please cancel this week’s family gathering.
1,Come first and sit down
1,"The business item is so good, don’t give up."
1,Please turn off the lights in the laundry room.
1,"Yes, I'm going hunting tomorrow. I'll schedule everything for the day after tomorrow."
1,Leave it there
1,Please read the notice email received from Kakao
1,"Because you need to undergo an endoscopy, you are prohibited from eating or drinking."
1,Enter the location as Gangnam Station.
1,Please turn off the bathroom light in ten minutes.
1,Will you turn off all the lights in the house?
1,Recover all emails in the trash bin
1,Turn on the light in the bedroom at 7 in the morning
1,Turn on the TV when the kids come home
1,How are you? I hope you tell me quickly.
1,Can you raise the air conditioner temperature?
1,Please read the email I received today and download the attached file.
1,Could you please turn on broadcast number 11?
1,Turn on the entrance light
1,Send me all emails in temporary archive
1,"Don't turn it around, just say it"
1,There's still about fifty kilometers to go.
1,"If Geon-hyung brought a packed lunch, I'll see you at room 111 at 12 o'clock."
1,Can you turn on the kitchen radio?
1,Could you please turn on the fan in the small room?
1,Send a reservation email to the professor in charge at 9 o’clock.
1,Please delete the advertising email I received today.
1,Please schedule and send the email I just wrote tomorrow at noon.
1,Mark all emails with attachments as important
1,Lock the front door
1,Get ready to write a reply to Jun-seon.
1,Turn the heat on the gas stove a little louder
1,Sync your schedule to Google Calendar
1,Gather in front of Exit 7 of Gangnam Station
1,Turn on the light in the small room
1,Do you mind having dinner with me tonight?
1,Put your computer into sleep mode
1,Please tell me about the World Cup 2nd qualifying match
1,Mark the email containing concert reservation information as important.
1,Could you please emphasize the bass sound?
1,Can you lower the brightness of the lights above the restaurant?
1,Please adjust the spin-drying time of the washing machine.
1,Activate the massage function of the jacuzzi
1,Can you add a meeting with the business owner for lunch tomorrow?
1,I'm going to drink tea from the electric pot.
1,Empty your spam mailbox
1,Close the gas valve
1,I'll just drive straight down and be at the traffic light.
1,Let's balance mental age and physical age.
1,Let's change to a nearby one.
1,Our school festival starts tomorrow. Come play after work.
1,Set the boiler to 21 degrees
1,Turn on the dehumidifier
1,Turn on the shoe cabinet light
1,Add a schedule to watch a movie at 11 a.m. tomorrow.
1,I would like to get my ski equipment tuned.
1,"If there are more than 100 emails, automatically delete the oldest emails."
1,Add a club group to your mailbox
1,Please add the last day of every month as the day your part-time pay comes in.
1,Please set the alarm for 1 a.m. tomorrow.
1,Please turn on the light in the bathroom
1,Collect all articles about Asian Games
1,Please send the email by 5 o'clock
1,Please look left and right before crossing the crosswalk.
1,"When issuing stocks, carefully check the price written on the stock certificate."
1,Children and pregnant women must be careful and be aware of this.
1,Please add next week's vacation to Monday-Tuesday-Wednesday.
1,Could you please put it in my mailbox in July?
1,Open the front door
1,"It's the weekend, let's go out and take some pretty pictures."
1,"Save my tutoring schedule for this Tuesday, Thursday, and Saturday evening."
1,Dim the lights in the living room
1,Please enter Burger King as the place to eat.
1,I didn't forget that I decided to go to COEX for shopping.
1,Please lower the desired temperature of the air conditioner.
1,Find out when the annual leave date was last month.
1,Turn off the lights in the kitchen
1,Today is the maturity date of the bill. Don’t default on it. Stop it.
1,"Keep in mind that if your performance is poor, you will be eligible for honorable retirement."
1,Reply to the email from the company with “I understand” in 10 minutes.
1,"If possible, do not take a picture of it."
1,"First, check what needs to be done and move forward with it."
1,Don't hesitate and see me on Saturday
1,"Since there is no one to eat tomorrow, please write down how to buy a one-pot lunch box."
1,Collect articles related to Lee Cheon-soo’s expansion into Spain.
1,Delete loan-related emails
1,Set the bathroom temperature to 25 degrees.
1,Students who want to learn should not be ashamed
1,Could you please cancel my reservation at the furniture store scheduled for next week?
1,Please send an email saying yes to the managing director.
1,Take your medicine
1,Delete all emails from overseas
1,I will always be by your side. Please contact me.
1,Make cards and get a lot of discounts on movie tickets.
1,Please turn on the air conditioner in the living room for just 10 minutes.
1,Start the washing machine now
1,"If you make a profit, it's a good idea to take a day off."
1,I will report the email spam I just read and send it to the trash.
1,Could you turn up the brightness of the mood light to maximum?
1,Please check your spam folder
1,Send a message to your parents today saying you love them.
1,Be sure to wear your seat belt in the front seat of the taxi.
1,"If you think it's going down a bit, you should sell it."
1,Add a reunion meeting schedule for tomorrow at 6 p.m.
1,Turn on the light in the living room
1,My mom told me to take my time sending money overseas because the exchange rate is dropping.
1,The time to go to the baseball stadium is 6:10 PM.
1,Please make sure to check the application deadline before using it.
1,Can you change the direction of the air conditioner left or right?
1,Please lock the back porch door.
1,It's better not to go out today because of the typhoon.
1,Turn on the front door light
1,Be careful when taking taxis late at night
1,Search for emails sent last month
1,Check my account. I transferred money yesterday.
1,can you print this email
1,Turn up the volume on the TV in the living room
1,"It’s so cold, so at least wear earplugs."
1,Would you like me to pre-order and send it to the professor at 1 o’clock this Saturday?
1,Cancel the Gyomun Line schedule tomorrow morning.
1,Can you turn off the radio?
1,Please cancel all events after 8pm this week.
1,Please see me tomorrow morning
1,"I need a camp bed, please."
1,Please turn on all humidifiers in the office.
1,Can we postpone our appointment tomorrow and meet next week?
1,Can you give me a boiler bath?
1,Clear all schedules for this Wednesday
1,Play an exciting song
1,Search my deleted mailbox today
1,Could you please put it in my mailbox for the month of May?
1,Open the front door
1,Can you write the email body in twelve points?
1,"These days, the UV index is high, so I wear a hat."
1,Will you delete all the emails I received today?
1,Cancel all plans for tomorrow
1,Send an email to the assistant manager saying you don't like it.
1,Please change my vacation location to Jeju Island next month.
1,"The cost of the new site has risen a little higher than expected, so please check."
1,"I'll go first and check the situation, so quickly follow me."
1,Please enter the flight departure from Da Nang at 11 o'clock on the 8th of August.
1,Will you delete all my mailboxes?
1,Brighten up the master bedroom
1,Please add the first birthday party schedule for noon the day after tomorrow.
1,Check all emails sent by your friends
1,Show all emails that the other person has sent that have not been read.
1,Microwave for just one minute
1,Turn off the air conditioner after three hours
1,"It's chilly, so wear your clothes tightly."
1,"If a stock with an unstable chart is profitable, do not expect a rise and pass it on."
1,Please add a plan to have dessert with my husband at 9pm tonight.
1,"I'm heading out to Jongno this afternoon to work, so let's meet up a bit."
1,Please cancel Thursday's meeting.
1,"Smoking is self-harm, stop it"
1,Can you turn on the exhaust fan in the bathroom?
1,Please reserve some time for the oven.
1,Don't drink and drive
1,Search for articles on the abolition of the National Security Act
1,Add a new schedule
1,Change administrator password
1,Find meeting-related emails
1,Could you clear my schedule for tomorrow?
1,"If the boiler isn't turned off, can you please turn it off?"
1,Please cancel our lunch date tomorrow.
1,Please add some stationery with landscape design
1,There is no reply. Please reply.
1,Stop nagging me.
1,Notify me 10 minutes before a company-related meeting this week.
1,Impulse trading influenced by the market atmosphere is prohibited.
1,Enter the address book
1,Turn on email signature attachment settings
1,Show all the people going abroad on business next year.
1,Please check the email from work on Monday.
1,Let's have a drink this Friday night
1,I’m thirsty. Let’s drink sikhye.
1,How about turning on the air conditioner?
1,Lower the air conditioner temperature
1,Delete all emails I received a month ago.
1,Tell me I have to go to church this Sunday
1,The professor sent you an email. Please check and reply.
1,You have to bow in polite situations.
1,Turn up the sound on the TV in the living room
1,Will you throw all the read emails in the trash?
1,"I put food on the table, so be sure to eat it."
1,"No, I'm doing really well, so please don't send me stuff like that."
1,"Don’t let down your guard just because it’s spring, dress warmly. It’s still cold."
1,Set the heating temperature to twenty-seven degrees
1,Send an email to your mom saying thank you
1,"I'm encouraging you to say that I don't know which one, so your work will be easier."
1,Protectors are essential when snowboarding.
1,Please clean up after the performance well.
1,Will you always let me know two days before the company event?
1,Could you please empty both the inbox and the sent mailbox?
1,Change the fan’s wind speed to a milder one.
1,Connect YouTube to TV
1,Please turn on the light in the living room
1,Delete all emails I received from my previous job.
1,Please wait a moment
1,Please check the email from school last night.
1,Delete old emails from the mailbox written to me at 5 o'clock
1,Put your computer into sleep mode
1,Can you recommend a California winery?
1,Please enter 7 p.m. for the academic conference scheduled for next month.
1,Cancel your movie schedule tomorrow afternoon.
1,Can you turn the air conditioner on turbo?
1,Cancel your meeting with a friend at 2 o'clock tomorrow.
1,Turn on the robot vacuum cleaner every day at 1 p.m.
1,Please submit the experiment report by next Monday at the latest.
1,Just invest the extra money you can live without.
1,Turn on the television in the living room
1,Please add exercise at 5pm tomorrow
1,Combine text and images in signature settings
